,circle,kpi,periodicity,range,period_year,period_month,date,value
318,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2020,7,2020-07-01,1.0270563289022618
319,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2020,8,2020-08-01,0.7727762725729019
320,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2020,9,2020-09-01,1.119814229234268
321,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2020,10,2020-10-01,1.3462077952570934
322,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2020,11,2020-11-01,1.3836870021443015
323,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2020,12,2020-12-01,1.3895434722100368
324,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2021,1,2021-01-01,1.7176249984591507
325,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2021,2,2021-02-01,1.4844924213471118
326,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2021,3,2021-03-01,1.5802454141832825
327,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2021,4,2021-04-01,1.6554632677420487
328,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2021,5,2021-05-01,1.821877160052539
329,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2021,6,2021-06-01,1.7515009915520903
330,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2021,7,2021-07-01,1.986567027495918
331,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2021,8,2021-08-01,1.99605708209479
332,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2021,9,2021-09-01,1.9371299899877124
333,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2021,10,2021-10-01,1.973843091565572
334,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2021,11,2021-11-01,1.8707230024054258
335,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2021,12,2021-12-01,1.7504928058756346
336,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2022,1,2022-01-01,1.72961836833761
337,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2022,2,2022-02-01,1.3361422652381922
338,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2022,3,2022-03-01,0.9912394479571937
339,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2022,4,2022-04-01,1.1119714920279387
340,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2022,5,2022-05-01,1.0576224544642912
341,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2022,6,2022-06-01,1.0634664717560345
342,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2022,7,2022-07-01,1.2728019032804967
343,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2022,8,2022-08-01,1.4718219242174322
344,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2022,9,2022-09-01,1.4855224011241142
345,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2022,10,2022-10-01,1.6118741310571658
346,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2022,11,2022-11-01,1.7457809812938412
347,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2022,12,2022-12-01,1.6740168637177704
348,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2023,1,2023-01-01,1.6958996600618335
349,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2023,2,2023-02-01,1.6596283693686644
350,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2023,3,2023-03-01,1.234
351,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2023,4,2023-04-01,0.782
352,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2023,5,2023-05-01,0.688
353,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2023,6,2023-06-01,0.596
354,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2023,7,2023-07-01,0.496
355,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2023,8,2023-08-01,0.6980000000000001
356,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2023,9,2023-09-01,0.89
357,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2023,10,2023-10-01,0.788
358,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2023,11,2023-11-01,0.788
359,HR,involuntary headcount change (FTE),month,0 <= % <= 100,2023,12,2023-12-01,0.788
360,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,1,2023-01-01,35.0
361,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,2,2023-02-01,50.0
362,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,3,2023-03-01,50.0
363,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,4,2023-04-01,55.0
364,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,5,2023-05-01,70.0
365,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,6,2023-06-01,80.0
366,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,7,2023-07-01,85.0
367,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,8,2023-08-01,90.0
368,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,9,2023-09-01,90.0
369,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,10,2023-10-01,90.0
370,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,11,2023-11-01,95.0
371,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,12,2023-12-01,95.0
372,HR,share short tern leave,month,0 <= % <= 100,2014,1,2014-01-01,1.7087946225728958
373,HR,share short tern leave,month,0 <= % <= 100,2014,2,2014-02-01,1.293372965451075
374,HR,share short tern leave,month,0 <= % <= 100,2014,3,2014-03-01,0.9160382166879648
375,HR,share short tern leave,month,0 <= % <= 100,2014,4,2014-04-01,0.7930444778002217
376,HR,share short tern leave,month,0 <= % <= 100,2014,5,2014-05-01,0.7123698847100066
377,HR,share short tern leave,month,0 <= % <= 100,2014,6,2014-06-01,0.7348432594525638
378,HR,share short tern leave,month,0 <= % <= 100,2014,7,2014-07-01,0.9666021230689388
379,HR,share short tern leave,month,0 <= % <= 100,2014,8,2014-08-01,0.8988805044308226
380,HR,share short tern leave,month,0 <= % <= 100,2014,9,2014-09-01,0.7275416165973623
381,HR,share short tern leave,month,0 <= % <= 100,2014,10,2014-10-01,0.6630083219338406
382,HR,share short tern leave,month,0 <= % <= 100,2014,11,2014-11-01,0.68980511125855
383,HR,share short tern leave,month,0 <= % <= 100,2014,12,2014-12-01,0.4364079228742813
384,HR,share short tern leave,month,0 <= % <= 100,2015,1,2015-01-01,0.5530979345637622
385,HR,share short tern leave,month,0 <= % <= 100,2015,2,2015-02-01,0.6974511018315034
386,HR,share short tern leave,month,0 <= % <= 100,2015,3,2015-03-01,0.7437292535384645
387,HR,share short tern leave,month,0 <= % <= 100,2015,4,2015-04-01,0.6432235683231863
388,HR,share short tern leave,month,0 <= % <= 100,2015,5,2015-05-01,0.8318047776932846
389,HR,share short tern leave,month,0 <= % <= 100,2015,6,2015-06-01,0.6909147123694217
390,HR,share short tern leave,month,0 <= % <= 100,2015,7,2015-07-01,0.534070145380732
391,HR,share short tern leave,month,0 <= % <= 100,2015,8,2015-08-01,0.45397229205248407
392,HR,share short tern leave,month,0 <= % <= 100,2015,9,2015-09-01,0.4392060717967201
393,HR,share short tern leave,month,0 <= % <= 100,2015,10,2015-10-01,0.45127881568803263
394,HR,share short tern leave,month,0 <= % <= 100,2015,11,2015-11-01,0.4716833283788885
395,HR,share short tern leave,month,0 <= % <= 100,2015,12,2015-12-01,0.7517508145189068
396,HR,share short tern leave,month,0 <= % <= 100,2016,1,2016-01-01,0.9565581003519823
397,HR,share short tern leave,month,0 <= % <= 100,2016,2,2016-02-01,0.9344918119585557
398,HR,share short tern leave,month,0 <= % <= 100,2016,3,2016-03-01,0.7579639047182651
399,HR,share short tern leave,month,0 <= % <= 100,2016,4,2016-04-01,0.8917120066279246
400,HR,share short tern leave,month,0 <= % <= 100,2016,5,2016-05-01,0.7734515522250509
401,HR,share short tern leave,month,0 <= % <= 100,2016,6,2016-06-01,0.8230720617968508
402,HR,share short tern leave,month,0 <= % <= 100,2016,7,2016-07-01,1.1709798102057207
403,HR,share short tern leave,month,0 <= % <= 100,2016,8,2016-08-01,1.2016287654783742
404,HR,share short tern leave,month,0 <= % <= 100,2016,9,2016-09-01,1.1596223521285465
405,HR,share short tern leave,month,0 <= % <= 100,2016,10,2016-10-01,1.0313277253480755
406,HR,share short tern leave,month,0 <= % <= 100,2016,11,2016-11-01,0.9368018353060765
407,HR,share short tern leave,month,0 <= % <= 100,2016,12,2016-12-01,0.6233682974292385
408,HR,share short tern leave,month,0 <= % <= 100,2017,1,2017-01-01,0.6044445256865963
409,HR,share short tern leave,month,0 <= % <= 100,2017,2,2017-02-01,0.5799872092017482
410,HR,share short tern leave,month,0 <= % <= 100,2017,3,2017-03-01,0.7058882442072835
411,HR,share short tern leave,month,0 <= % <= 100,2017,4,2017-04-01,0.8248238410504832
412,HR,share short tern leave,month,0 <= % <= 100,2017,5,2017-05-01,1.0402378258055767
413,HR,share short tern leave,month,0 <= % <= 100,2017,6,2017-06-01,1.352529185151528
414,HR,share short tern leave,month,0 <= % <= 100,2017,7,2017-07-01,1.346713289654165
415,HR,share short tern leave,month,0 <= % <= 100,2017,8,2017-08-01,1.3092233553871093
416,HR,share short tern leave,month,0 <= % <= 100,2017,9,2017-09-01,1.0434594610348418
417,HR,share short tern leave,month,0 <= % <= 100,2017,10,2017-10-01,1.1500783243506212
418,HR,share short tern leave,month,0 <= % <= 100,2017,11,2017-11-01,0.9020918949696896
419,HR,share short tern leave,month,0 <= % <= 100,2017,12,2017-12-01,0.8537471301445185
420,HR,share short tern leave,month,0 <= % <= 100,2018,1,2018-01-01,0.8923612681480844
421,HR,share short tern leave,month,0 <= % <= 100,2018,2,2018-02-01,0.8887560320260629
422,HR,share short tern leave,month,0 <= % <= 100,2018,3,2018-03-01,0.646561519211692
423,HR,share short tern leave,month,0 <= % <= 100,2018,4,2018-04-01,0.6248064651262938
424,HR,share short tern leave,month,0 <= % <= 100,2018,5,2018-05-01,0.6474679858480585
425,HR,share short tern leave,month,0 <= % <= 100,2018,6,2018-06-01,0.5089836528142834
426,HR,share short tern leave,month,0 <= % <= 100,2018,7,2018-07-01,0.6173181783708129
427,HR,share short tern leave,month,0 <= % <= 100,2018,8,2018-08-01,0.49857142616283506
428,HR,share short tern leave,month,0 <= % <= 100,2018,9,2018-09-01,0.46926520657082094
429,HR,share short tern leave,month,0 <= % <= 100,2018,10,2018-10-01,0.6860725344632934
430,HR,share short tern leave,month,0 <= % <= 100,2018,11,2018-11-01,0.9750500055957187
431,HR,share short tern leave,month,0 <= % <= 100,2018,12,2018-12-01,0.8432229665452692
432,HR,share short tern leave,month,0 <= % <= 100,2019,1,2019-01-01,0.9145756964037876
433,HR,share short tern leave,month,0 <= % <= 100,2019,2,2019-02-01,1.044950695790312
434,HR,share short tern leave,month,0 <= % <= 100,2019,3,2019-03-01,1.0138598848258553
435,HR,share short tern leave,month,0 <= % <= 100,2019,4,2019-04-01,0.7016814543326565
436,HR,share short tern leave,month,0 <= % <= 100,2019,5,2019-05-01,0.9180783420048126
437,HR,share short tern leave,month,0 <= % <= 100,2019,6,2019-06-01,1.1266833326550345
438,HR,share short tern leave,month,0 <= % <= 100,2019,7,2019-07-01,1.0377111579193397
439,HR,share short tern leave,month,0 <= % <= 100,2019,8,2019-08-01,0.8892045144283898
440,HR,share short tern leave,month,0 <= % <= 100,2019,9,2019-09-01,0.8568510048023082
441,HR,share short tern leave,month,0 <= % <= 100,2019,10,2019-10-01,0.6774132479193445
442,HR,share short tern leave,month,0 <= % <= 100,2019,11,2019-11-01,0.863567871058925
443,HR,share short tern leave,month,0 <= % <= 100,2019,12,2019-12-01,0.9545286073659138
444,HR,share short tern leave,month,0 <= % <= 100,2020,1,2020-01-01,0.9542129108059546
445,HR,share short tern leave,month,0 <= % <= 100,2020,2,2020-02-01,1.215586631002091
446,HR,share short tern leave,month,0 <= % <= 100,2020,3,2020-03-01,1.3048186461027564
447,HR,share short tern leave,month,0 <= % <= 100,2020,4,2020-04-01,0.980125144347776
448,HR,share short tern leave,month,0 <= % <= 100,2020,5,2020-05-01,1.3104844391708754
449,HR,share short tern leave,month,0 <= % <= 100,2020,6,2020-06-01,1.1960552249820586
450,HR,share short tern leave,month,0 <= % <= 100,2020,7,2020-07-01,1.2320342236138608
451,HR,share short tern leave,month,0 <= % <= 100,2020,8,2020-08-01,1.542394316398524
452,HR,share short tern leave,month,0 <= % <= 100,2020,9,2020-09-01,1.3914917409072485
453,HR,share short tern leave,month,0 <= % <= 100,2020,10,2020-10-01,0.985439966680125
454,HR,share short tern leave,month,0 <= % <= 100,2020,11,2020-11-01,1.196802764718597
455,HR,share short tern leave,month,0 <= % <= 100,2020,12,2020-12-01,1.2566532659811693
456,HR,share short tern leave,month,0 <= % <= 100,2021,1,2021-01-01,0.8904712818716384
457,HR,share short tern leave,month,0 <= % <= 100,2021,2,2021-02-01,0.9372260958177348
458,HR,share short tern leave,month,0 <= % <= 100,2021,3,2021-03-01,0.9350228338816177
459,HR,share short tern leave,month,0 <= % <= 100,2021,4,2021-04-01,1.2359651354686592
460,HR,share short tern leave,month,0 <= % <= 100,2021,5,2021-05-01,0.9454151217744426
461,HR,share short tern leave,month,0 <= % <= 100,2021,6,2021-06-01,1.3798524516846542
462,HR,share short tern leave,month,0 <= % <= 100,2021,7,2021-07-01,1.8169042927398062
463,HR,share short tern leave,month,0 <= % <= 100,2021,8,2021-08-01,1.7647476804490272
464,HR,share short tern leave,month,0 <= % <= 100,2021,9,2021-09-01,1.5275841591869794
465,HR,share short tern leave,month,0 <= % <= 100,2021,10,2021-10-01,2.1074972130401686
466,HR,share short tern leave,month,0 <= % <= 100,2021,11,2021-11-01,1.6544259333105553
467,HR,share short tern leave,month,0 <= % <= 100,2021,12,2021-12-01,1.3718533679611693
468,HR,share short tern leave,month,0 <= % <= 100,2022,1,2022-01-01,1.6136706599164339
469,HR,share short tern leave,month,0 <= % <= 100,2022,2,2022-02-01,1.7883607218061244
470,HR,share short tern leave,month,0 <= % <= 100,2022,3,2022-03-01,1.279526511982685
471,HR,share short tern leave,month,0 <= % <= 100,2022,4,2022-04-01,1.2079241000166185
472,HR,share short tern leave,month,0 <= % <= 100,2022,5,2022-05-01,1.2570438907443195
473,HR,share short tern leave,month,0 <= % <= 100,2022,6,2022-06-01,1.541744898357215
474,HR,share short tern leave,month,0 <= % <= 100,2022,7,2022-07-01,1.4126146574367868
475,HR,share short tern leave,month,0 <= % <= 100,2022,8,2022-08-01,1.5539820669055222
476,HR,share short tern leave,month,0 <= % <= 100,2022,9,2022-09-01,1.6074061489355593
477,HR,share short tern leave,month,0 <= % <= 100,2022,10,2022-10-01,1.3677119630191352
478,HR,share short tern leave,month,0 <= % <= 100,2022,11,2022-11-01,1.1787618229346581
479,HR,share short tern leave,month,0 <= % <= 100,2022,12,2022-12-01,1.2557926857759845
480,HR,share short tern leave,month,0 <= % <= 100,2023,1,2023-01-01,1.4832594861306887
481,HR,share short tern leave,month,0 <= % <= 100,2023,2,2023-02-01,1.8180796493680718
482,HR,share short tern leave,month,0 <= % <= 100,2023,3,2023-03-01,2.45
483,HR,share short tern leave,month,0 <= % <= 100,2023,4,2023-04-01,2.558
484,HR,share short tern leave,month,0 <= % <= 100,2023,5,2023-05-01,2.5260000000000002
485,HR,share short tern leave,month,0 <= % <= 100,2023,6,2023-06-01,2.2039999999999997
486,HR,share short tern leave,month,0 <= % <= 100,2023,7,2023-07-01,1.956
487,HR,share short tern leave,month,0 <= % <= 100,2023,8,2023-08-01,1.4560000000000002
488,HR,share short tern leave,month,0 <= % <= 100,2023,9,2023-09-01,1.1
489,HR,share short tern leave,month,0 <= % <= 100,2023,10,2023-10-01,0.892
490,HR,share short tern leave,month,0 <= % <= 100,2023,11,2023-11-01,0.892
491,HR,share short tern leave,month,0 <= % <= 100,2023,12,2023-12-01,0.892
492,Programs,additional monetization/savings from programs,quarter,0 <= X,2014,3,2014-03-01,252685.97
493,Programs,additional monetization/savings from programs,quarter,0 <= X,2014,3,2014-03-01,252685.97
494,Programs,additional monetization/savings from programs,quarter,0 <= X,2014,3,2014-03-01,252685.97
495,Programs,additional monetization/savings from programs,quarter,0 <= X,2014,6,2014-06-01,19171.68
496,Programs,additional monetization/savings from programs,quarter,0 <= X,2014,6,2014-06-01,19171.68
497,Programs,additional monetization/savings from programs,quarter,0 <= X,2014,6,2014-06-01,19171.68
498,Programs,additional monetization/savings from programs,quarter,0 <= X,2014,9,2014-09-01,42850.85
499,Programs,additional monetization/savings from programs,quarter,0 <= X,2014,9,2014-09-01,42850.85
500,Programs,additional monetization/savings from programs,quarter,0 <= X,2014,9,2014-09-01,42850.85
501,Programs,additional monetization/savings from programs,quarter,0 <= X,2014,12,2014-12-01,120769.67
502,Programs,additional monetization/savings from programs,quarter,0 <= X,2014,12,2014-12-01,120769.67
503,Programs,additional monetization/savings from programs,quarter,0 <= X,2014,12,2014-12-01,120769.67
504,Programs,additional monetization/savings from programs,quarter,0 <= X,2015,3,2015-03-01,59854.49
505,Programs,additional monetization/savings from programs,quarter,0 <= X,2015,3,2015-03-01,59854.49
506,Programs,additional monetization/savings from programs,quarter,0 <= X,2015,3,2015-03-01,59854.49
507,Programs,additional monetization/savings from programs,quarter,0 <= X,2015,6,2015-06-01,98392.28
508,Programs,additional monetization/savings from programs,quarter,0 <= X,2015,6,2015-06-01,98392.28
509,Programs,additional monetization/savings from programs,quarter,0 <= X,2015,6,2015-06-01,98392.28
510,Programs,additional monetization/savings from programs,quarter,0 <= X,2015,9,2015-09-01,58148.09
511,Programs,additional monetization/savings from programs,quarter,0 <= X,2015,9,2015-09-01,58148.09
512,Programs,additional monetization/savings from programs,quarter,0 <= X,2015,9,2015-09-01,58148.09
513,Programs,additional monetization/savings from programs,quarter,0 <= X,2015,12,2015-12-01,51376.5
514,Programs,additional monetization/savings from programs,quarter,0 <= X,2015,12,2015-12-01,51376.5
515,Programs,additional monetization/savings from programs,quarter,0 <= X,2015,12,2015-12-01,51376.5
516,Programs,additional monetization/savings from programs,quarter,0 <= X,2016,3,2016-03-01,160994.45
517,Programs,additional monetization/savings from programs,quarter,0 <= X,2016,3,2016-03-01,160994.45
518,Programs,additional monetization/savings from programs,quarter,0 <= X,2016,3,2016-03-01,160994.45
519,Programs,additional monetization/savings from programs,quarter,0 <= X,2016,6,2016-06-01,75724.5
520,Programs,additional monetization/savings from programs,quarter,0 <= X,2016,6,2016-06-01,75724.5
521,Programs,additional monetization/savings from programs,quarter,0 <= X,2016,6,2016-06-01,75724.5
522,Programs,additional monetization/savings from programs,quarter,0 <= X,2016,9,2016-09-01,164385.97
523,Programs,additional monetization/savings from programs,quarter,0 <= X,2016,9,2016-09-01,164385.97
524,Programs,additional monetization/savings from programs,quarter,0 <= X,2016,9,2016-09-01,164385.97
525,Programs,additional monetization/savings from programs,quarter,0 <= X,2016,12,2016-12-01,142473.52
526,Programs,additional monetization/savings from programs,quarter,0 <= X,2016,12,2016-12-01,142473.52
527,Programs,additional monetization/savings from programs,quarter,0 <= X,2016,12,2016-12-01,142473.52
528,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,3,2017-03-01,99118.91
529,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,3,2017-03-01,99118.91
530,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,3,2017-03-01,99118.91
531,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,6,2017-06-01,101822.41
532,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,6,2017-06-01,101822.41
533,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,6,2017-06-01,101822.41
534,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,9,2017-09-01,282011.51
535,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,9,2017-09-01,282011.51
536,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,9,2017-09-01,282011.51
537,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,12,2017-12-01,29737.23
538,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,12,2017-12-01,29737.23
539,Programs,additional monetization/savings from programs,quarter,0 <= X,2017,12,2017-12-01,29737.23
540,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,3,2018-03-01,203219.52
541,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,3,2018-03-01,203219.52
542,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,3,2018-03-01,203219.52
543,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,6,2018-06-01,55938.2
544,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,6,2018-06-01,55938.2
545,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,6,2018-06-01,55938.2
546,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,9,2018-09-01,262361.99
547,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,9,2018-09-01,262361.99
548,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,9,2018-09-01,262361.99
549,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,12,2018-12-01,291285.01
550,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,12,2018-12-01,291285.01
551,Programs,additional monetization/savings from programs,quarter,0 <= X,2018,12,2018-12-01,291285.01
552,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,3,2019-03-01,7435.96
553,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,3,2019-03-01,7435.96
554,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,3,2019-03-01,7435.96
555,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,6,2019-06-01,30079.82
556,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,6,2019-06-01,30079.82
557,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,6,2019-06-01,30079.82
558,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,9,2019-09-01,66207.8
559,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,9,2019-09-01,66207.8
560,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,9,2019-09-01,66207.8
561,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,12,2019-12-01,64051.86
562,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,12,2019-12-01,64051.86
563,Programs,additional monetization/savings from programs,quarter,0 <= X,2019,12,2019-12-01,64051.86
564,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,3,2020-03-01,7347.69
565,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,3,2020-03-01,7347.69
566,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,3,2020-03-01,7347.69
567,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,6,2020-06-01,90489.64
568,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,6,2020-06-01,90489.64
569,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,6,2020-06-01,90489.64
570,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,9,2020-09-01,62086.79
571,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,9,2020-09-01,62086.79
572,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,9,2020-09-01,62086.79
573,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,12,2020-12-01,61696.92
574,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,12,2020-12-01,61696.92
575,Programs,additional monetization/savings from programs,quarter,0 <= X,2020,12,2020-12-01,61696.92
576,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,3,2021-03-01,300008.57
577,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,3,2021-03-01,300008.57
578,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,3,2021-03-01,300008.57
579,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,6,2021-06-01,59237.67
580,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,6,2021-06-01,59237.67
581,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,6,2021-06-01,59237.67
582,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,9,2021-09-01,292443.89
583,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,9,2021-09-01,292443.89
584,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,9,2021-09-01,292443.89
585,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,12,2021-12-01,13265.1
586,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,12,2021-12-01,13265.1
587,Programs,additional monetization/savings from programs,quarter,0 <= X,2021,12,2021-12-01,13265.1
588,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,3,2022-03-01,136086.88
589,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,3,2022-03-01,136086.88
590,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,3,2022-03-01,136086.88
591,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,6,2022-06-01,302438.98
592,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,6,2022-06-01,302438.98
593,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,6,2022-06-01,302438.98
594,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,9,2022-09-01,14621.48
595,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,9,2022-09-01,14621.48
596,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,9,2022-09-01,14621.48
597,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,12,2022-12-01,93340.73
598,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,12,2022-12-01,93340.73
599,Programs,additional monetization/savings from programs,quarter,0 <= X,2022,12,2022-12-01,93340.73
600,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,3,2023-03-01,186258.0
601,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,3,2023-03-01,186258.0
602,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,3,2023-03-01,186258.0
603,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,6,2023-06-01,0.0
604,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,6,2023-06-01,0.0
605,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,6,2023-06-01,0.0
606,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,9,2023-09-01,26000.0
607,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,9,2023-09-01,26000.0
608,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,9,2023-09-01,26000.0
609,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,12,2023-12-01,70752.67
610,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,12,2023-12-01,70752.67
611,Programs,additional monetization/savings from programs,quarter,0 <= X,2023,12,2023-12-01,70752.67
612,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,3,2014-03-01,42.19
613,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,3,2014-03-01,42.19
614,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,3,2014-03-01,42.19
615,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,6,2014-06-01,45.04
616,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,6,2014-06-01,45.04
617,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,6,2014-06-01,45.04
618,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,9,2014-09-01,44.95
619,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,9,2014-09-01,44.95
620,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,9,2014-09-01,44.95
621,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,12,2014-12-01,47.01
622,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,12,2014-12-01,47.01
623,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2014,12,2014-12-01,47.01
